	userId	movieId	rating	timest
80769	393	689	3	887742991
47011	243	280	1	879987148
25608	326	435	3	879874897
17400	268	101	2	875542174
49767	622	215	3	882592523
58959	648	15	1	884795447
50665	642	403	4	886454812
50780	726	819	3	889832688
68258	897	69	5	879990396
30340	487	732	5	884025080
87834	804	616	3	879442984
7171	102	271	2	888781860
54579	806	407	3	882386125
26658	18	9	5	880130550
3363	27	742	3	891543129
97790	588	56	4	890024246
9429	291	567	5	874867786
54889	653	930	4	880148885
24418	188	28	3	875072972
64971	742	237	4	881335960
88443	865	99	1	880235060
6985	94	31	4	891721286
30686	246	1139	2	884923811
43301	586	358	4	884069523
81214	732	288	4	882590200
81991	630	1197	3	885667464
20220	387	1537	4	886480681
93699	882	288	3	879860762
36278	403	1012	1	879786190
13217	87	409	3	879877127
26594	433	59	5	880585730
57258	833	160	5	875124535
19141	377	164	4	891299009
20940	207	660	4	877847100
71883	659	1168	4	891386641
61649	805	550	3	881694854
87858	893	845	3	874828772
84078	639	283	4	891239913
76486	426	482	5	879442737
8874	18	792	5	880131106
10149	82	414	4	878769748
13700	115	12	5	881171982
9620	6	199	4	883601203
2977	178	125	4	882824431
64156	868	202	3	877104264
50708	780	70	2	891363969
58423	699	405	3	878882608
40407	577	423	4	880472124
74993	561	546	1	885810557
93650	854	742	2	882812960
94431	911	151	5	892840916
21135	308	235	3	887739800
78753	804	358	3	879440787
2880	167	392	1	892738307
19680	381	175	5	892696268
98116	903	595	2	891031714
93299	291	577	1	875086669
59301	788	121	4	880869469
97695	815	28	4	878694199
68806	796	155	5	893047241
76967	788	755	3	880870881
54	72	679	2	880037164
77122	875	654	4	876465230
61423	807	71	5	892530705
57878	425	174	3	878738149
16044	295	414	4	879517157
1621	287	347	4	888177040
37867	237	127	5	879376671
46888	257	60	5	879547440
49105	751	248	5	889132413
49225	78	93	4	879633766
23348	361	90	2	879441179
56349	705	405	4	883427479
89153	223	28	4	891550684
27839	184	411	3	889908207
81902	621	1185	3	881445012
30849	520	289	4	885169052
49731	705	275	5	883427048
17867	181	288	4	878961173
65915	733	127	3	879535265
13647	99	871	2	885679411
8479	200	38	3	884130348
37907	561	202	3	885808867
31135	308	214	2	887738104
77481	112	258	3	884992484
75437	797	948	1	879439230
20779	30	242	5	885941156
36281	12	159	4	879959306
98251	823	710	4	878438457
14811	373	474	3	877098919
87482	22	209	4	878886518
55878	487	100	5	883442105
56500	788	237	4	880869584
12464	207	144	3	875509434
86933	489	312	2	891366748
41804	521	151	3	884476240
516	307	174	4	879283480
10682	2	307	3	888550066
35487	561	141	2	885809781
95314	927	204	4	879183511
84943	792	762	4	877910206
58935	848	584	3	887039531
27463	60	835	4	883326893
80616	864	561	4	888888937
46619	663	280	3	889492841
34976	376	268	3	879432976
1460	62	288	2	879371909
63857	711	829	2	879992018
56217	781	127	5	879634017
83737	334	882	3	891544135
18311	262	111	4	879962292
7614	55	89	5	878176398
30073	455	694	4	879110870
35088	316	651	5	880854227
33365	406	813	4	879539824
2974	16	942	4	877719863
65410	916	470	3	880845476
14720	323	248	3	878739519
90507	937	50	5	876769374
38739	13	769	3	882397040
77661	473	1143	4	878157242
15287	49	294	1	888065702
72650	908	479	4	879723022
39047	178	155	4	882828021
58074	805	12	4	881695677
63725	586	54	3	884068393
74738	276	316	4	892436314
2553	94	455	3	891721777
38480	493	273	4	884131717
10537	87	7	4	879875735
75396	691	185	5	875543281
67585	939	931	2	880262196
51927	498	554	3	881962385
26763	476	1188	2	883364780
39216	13	737	4	882399615
25485	177	92	4	882142295
15881	222	409	3	881061213
63354	299	93	2	877877775
82211	727	588	4	883710495
65762	889	7	3	880177219
14705	405	719	1	885547447
16505	152	22	5	882828490
51041	601	928	1	876348140
4568	318	47	2	884496855
49651	466	1176	5	890284651
5428	243	275	3	879987084
96494	672	220	2	879787729
5237	223	298	5	891549570
75556	843	393	2	879448858
57664	729	354	5	893286637
24752	59	3	4	888203814
86844	524	1073	5	884635287
66271	47	307	4	879439112
3525	44	257	4	878346689
96693	495	240	4	888636773
29280	62	1134	2	879372936
66174	455	449	4	879112582
80204	721	292	3	877137527
56690	756	135	2	874827884
72222	883	384	3	891694431
22776	340	946	5	884991647
14421	307	449	4	879538922
98584	826	62	4	885690790
72037	887	187	4	881381610
71004	876	187	4	879428354
97574	851	930	3	875730312
11794	256	370	3	882153321
29741	270	447	4	876956360
82343	898	347	3	888294485
79941	580	282	5	884125292
40713	592	919	5	882608061
30715	500	662	2	883876005
28754	279	455	5	877236424
58301	711	193	4	879993092
40297	606	423	5	880925200
97066	593	40	1	875671757
69819	942	539	3	891282673
50850	666	331	4	880138999
82284	827	288	3	882204460
15568	389	662	3	880613750
48328	721	135	3	877140490
74387	741	699	4	891018400
20684	256	89	5	882164525
90400	871	82	3	888193336
93829	580	3	5	884125916
23680	440	515	4	891578301
29032	498	1103	4	881957847
28354	374	872	5	880392268
66141	790	96	3	885155648
10627	324	1094	5	880575715
41206	601	133	4	876350812
13461	387	693	5	886484336
7950	339	32	5	891032255
12601	290	739	3	880475757
33410	473	327	3	878156857
21843	357	744	5	878951653
99180	862	12	5	879304571
80207	932	441	2	891252504
82306	451	948	3	879012890
68414	644	330	4	889076173
59311	276	820	3	874793062
13308	296	117	3	884196741
4832	308	4	5	887737890
65073	682	276	3	888517097
10008	183	1217	3	891466405
43374	655	782	3	887650483
1906	251	1014	5	886272486
39201	415	323	2	879439205
10639	99	331	3	885678247
49663	699	271	3	880695324
86439	860	692	5	885990965
79100	871	272	2	888192859
69539	151	805	4	879542567
86164	887	151	5	881378325
82949	758	737	3	881978864
47985	435	631	2	884132540
98593	840	185	5	891204356
49564	655	772	3	887426972
63114	753	504	3	891401457
39023	393	347	4	887742040
34467	506	792	2	874876598
46789	542	13	4	886533002
38644	638	50	4	876694704
83919	384	258	4	891273683
23376	59	216	4	888205228
83403	915	315	4	891029965
49562	593	423	4	875671505
83577	224	544	1	888103812
46390	346	64	4	874948214
82212	535	484	5	879617819
14092	363	665	2	891498964
47159	547	332	3	891282681
32841	313	333	4	891012877
36448	608	609	5	880406950
85608	407	737	4	875117053
5748	77	4	3	884752721
19884	295	648	4	879517324
48734	639	471	2	891239349
53523	796	431	4	892676231
28881	72	664	3	880037020
45694	593	659	5	875671464
68433	804	411	3	879443776
29235	104	181	5	888465972
76415	796	414	3	892663044
96403	551	366	5	892784049
77896	592	568	5	882956201
38488	151	632	4	879528779
7176	263	79	4	891298047
66052	862	603	5	879304445
22946	216	182	4	883981859
21279	307	83	5	877120874
24674	263	174	5	891299697
50909	752	748	4	891208392
19145	115	77	2	881171623
95842	22	385	4	878887869
22920	379	200	4	880524582
64069	427	286	4	879700792
94706	669	125	3	892549622
70215	648	1271	4	884882234
54140	807	385	4	892530349
56750	179	691	3	892151331
45599	639	638	4	891239790
87561	548	252	3	891043977
35888	87	824	3	879877043
93290	798	1509	3	875915155
89680	327	875	4	887743600
30698	417	157	4	879647966
45242	437	1227	3	880142630
78027	894	299	3	879896200
60058	843	655	3	879447030
61091	678	1	5	879544882
97698	819	255	1	884105841
90101	751	739	3	889133556
68365	787	898	3	888979182
67607	867	117	3	880079117
78728	506	177	5	888848342
35192	614	287	3	879464456
16137	308	100	5	887736797
99515	708	1079	1	892719385
7910	299	127	5	877877434
88413	301	721	3	882076494
77723	788	582	4	880869396
20422	55	597	2	878176134
14214	406	58	4	879446718
31954	59	234	5	888204928
59471	868	398	1	877109082
37882	595	742	2	886921521
23448	493	762	4	884130439
48995	551	282	5	892777092
63836	758	186	5	881974931
80466	437	23	4	880140288
26246	347	226	4	881653890
39089	642	151	3	886568791
12800	347	222	4	881652377
13420	301	173	4	882076403
16079	87	8	5	879876447
47589	694	48	4	875726759
23458	454	172	2	888266906
30543	263	879	2	891297416
55655	373	418	5	877104235
19615	321	20	3	879440160
19594	423	898	4	891394952
15836	361	100	5	879440386
15660	412	436	4	879717649
54353	627	578	3	879531351
90649	486	281	3	879874629
51578	561	719	1	885810785
95488	886	686	4	876033228
91816	870	313	4	883405554
23690	125	1246	2	892838687
54984	806	238	4	882388082
59385	276	447	4	874792663
64549	13	511	5	882139863
52899	504	357	4	887832705
38165	633	143	4	877211134
18192	339	1244	4	891036423
37774	270	443	3	876955976
35264	94	597	2	891723078
98250	943	526	4	888639523
11040	352	7	3	884290549
63925	234	204	2	892079617
96123	632	12	5	879456910
19397	437	652	4	881001983
33300	324	323	4	880575163
42487	344	127	5	889814518
34978	527	22	5	879456132
97100	918	656	4	891986609
45963	655	183	4	887429999
52163	676	257	5	892686220
23114	190	125	3	891033863
95948	835	194	4	891034143
22792	171	887	4	891034835
33058	537	241	3	886031540
97578	288	286	4	886372862
83644	65	66	3	879217972
91532	670	483	5	877975200
87113	7	50	5	891351042
78523	838	87	4	887065750
1254	165	372	5	879525987
40236	555	357	4	879975455
42449	199	323	3	883782655
47070	559	69	5	891034003
43971	500	98	4	883873811
27669	286	737	4	877532419
5609	322	508	4	887314073
12402	321	497	5	879439860
66641	881	401	1	876539260
59885	5	446	4	875720845
80107	825	1199	4	880755762
57433	846	1518	2	883950186
89819	655	1144	3	888475015
20843	405	1384	1	885549746
75130	537	222	2	886029974
60174	548	346	4	891042624
96210	805	121	3	881694885
83278	605	1	4	879365748
16144	246	117	3	884921767
90007	145	1279	1	875270903
17304	294	902	4	891404417
45635	378	2	2	880333851
11699	82	225	3	878768790
42612	11	717	2	891902815
56478	839	123	3	875752560
73092	887	699	1	881379566
19392	201	100	4	884111485
71823	393	322	4	887742825
46356	60	745	5	883327442
18652	75	742	1	884050590
35582	466	873	2	890283056
26605	429	258	4	882386096
91139	938	1061	4	891357085
53600	682	38	3	888521116
86221	907	322	5	881030348
73413	943	184	5	888639247
61064	484	28	5	880937193
10337	296	14	4	884196665
18237	280	153	5	891700681
14185	374	87	5	880395320
70438	622	207	5	882592278
90959	13	778	3	886302694
83553	831	144	5	891354815
16154	174	415	3	886515591
5000	308	569	3	887740410
28811	363	298	5	891499411
53350	532	147	4	888634802
9649	361	498	4	879441416
89833	943	406	3	875502597
64377	303	432	3	879468274
93358	727	1028	2	883712016
35383	465	134	4	883530133
96166	924	605	3	885457975
73746	919	717	3	875288805
91455	777	692	5	875980670
95153	911	163	4	892839846
63503	647	121	4	876534274
24195	94	728	2	891723748
48317	590	13	4	879438972
91237	907	50	4	880158692
41044	514	680	1	885180893
5464	279	1118	3	875310631
52278	406	561	3	879792974
51914	407	214	4	875042466
91486	933	38	2	874939185
40791	141	676	5	884585001
83752	940	69	2	885921265
97919	783	330	1	884326755
40160	435	227	4	884133372
36951	592	411	2	882608457
75031	630	819	3	885667108
184	13	98	4	881515011
11871	244	181	4	880604302
83002	497	774	4	879362407
45928	450	277	3	882397223
65079	524	98	3	884634615
36124	234	524	3	892079910
14568	64	1	4	879366214
18208	425	313	1	890346317
77248	774	526	4	888556600
23391	95	82	3	879196408
26919	326	483	5	879874963
54221	785	22	4	879438957
5977	102	217	2	888803149
97080	860	327	3	880829225
37945	579	288	4	880951346
3496	148	172	5	877016513
28912	389	173	3	880087003
26674	489	271	4	891448706
4143	197	510	5	891409935
62630	1	4	3	876893119
15181	349	475	4	879466479
28935	405	720	1	885546487
82279	774	183	4	888557198
52989	287	952	4	875334036
9236	193	174	4	889125720
20587	348	831	4	886523913
75973	821	117	3	874792442
49876	320	195	5	884749255
49504	232	423	4	888549595
94907	735	300	4	876697647
58304	747	1204	4	888639102
91785	889	165	3	880178131
93245	639	516	4	891240678
62420	290	405	2	880732365
49689	749	554	3	878849612
50907	319	346	3	889816026
33178	33	260	4	891964306
13216	70	197	4	884149469
82652	413	283	5	879969484
39790	138	117	4	879023245
6	253	465	5	891628467
9069	279	207	5	875310394
37765	387	508	4	886479690
56841	116	340	3	879864008
31214	500	721	1	883875561
24099	234	153	3	892333830
97600	303	943	2	879467815
62428	592	544	4	882608107
19006	26	1008	3	891377609
68158	347	282	5	881652590
47710	270	1074	5	876955770
56977	380	479	4	885478374
47462	564	831	3	888730658
94437	892	22	5	886608714
61400	357	932	4	878952341
77359	580	619	3	884125175
96608	326	56	2	879875691
5771	41	751	4	890686872
95884	899	237	4	884120026
38805	354	190	4	891217221
29344	454	228	3	881959960
54355	181	1328	1	878962240
17787	382	1142	3	875945451
15050	58	69	1	884663351
72782	109	144	4	880572560
9978	12	753	5	879960679
47033	650	739	2	891384328
24406	435	367	3	884131741
96317	788	371	3	880870626
40070	141	985	4	884585363
29462	518	547	3	876823645
59370	717	340	4	884641599
97781	933	732	3	874854651
77496	766	28	5	891309668
3451	210	96	4	887736616
67072	610	127	5	888702902
94989	336	746	3	877758103
34051	474	380	4	887927588
81308	806	47	4	882387563
41611	404	310	4	883790750
85898	569	118	4	879794265
93924	892	228	3	886608095
71857	796	699	4	893188576
74959	942	216	4	891282963
33043	550	993	4	883425426
28921	344	202	4	884901180
7665	138	514	5	879024043
21961	452	467	3	885491030
42345	116	355	2	887605347
83760	846	602	4	883949255
56182	763	164	4	878917850
74404	892	50	5	886608802
23296	435	550	3	884133253
70153	385	1070	5	880870206
74210	806	210	5	882387520
21832	264	367	4	886123656
18218	407	238	5	875042378
74600	457	147	5	882395400
14524	387	380	2	886484098
9911	296	172	5	884197193
27128	246	679	2	884922917
793	234	487	3	892079237
70955	869	242	2	884490097
58041	847	288	4	878774722
62656	868	173	4	877107961
29147	537	844	4	886029692
3216	221	468	3	875246824
91256	148	173	5	877017054
25368	489	310	4	891449022
12859	276	427	5	883822485
89807	650	601	3	891386964
935	24	64	5	875322758
21424	23	629	4	874786098
27426	487	549	4	884046879
43390	102	328	2	883277645
39010	527	517	5	879456186
75289	307	132	4	879283333
27979	92	554	2	875907180
39733	312	526	5	891698334
27009	43	133	4	875981483
23134	345	43	3	884993890
88028	931	471	3	891036506
19876	221	33	4	875246632
36948	484	97	5	891194957
84784	825	930	5	881184695
28512	421	302	4	892241236
15538	10	195	4	877889130
88733	659	210	5	891383889
17578	301	194	4	882075827
66437	881	196	3	876538185
22981	152	120	2	880149686
20703	374	291	3	885107905
43307	500	619	3	883865341
94577	833	940	2	875134411
36257	450	549	3	882377358
15928	153	216	2	881371032
70011	871	56	5	888193177
25712	279	401	5	875310730
17608	42	118	4	881105505
96754	875	134	5	876465188
49076	635	1	4	878879283
39387	271	580	2	885849386
57189	161	315	5	891169965
52365	709	174	5	879848396
53038	130	185	5	875217033
20781	286	186	5	877534903
65373	514	95	4	875309350
99424	716	517	5	879797221
71400	830	71	4	891561474
60887	215	204	3	891436129
24907	128	652	3	879966603
40617	341	330	5	890758113
60704	83	591	4	880306745
86521	846	357	4	883947960
92712	863	343	5	889289328
3781	150	325	1	878747322
6923	23	99	4	874786098
38372	276	47	4	874787407
75523	632	549	3	879459210
62459	798	163	3	875814110
70086	880	269	4	892958090
14105	99	402	4	885680617
62096	102	294	2	883277645
89395	715	68	4	875963486
57751	13	197	4	881515239
34766	454	277	2	881959960
2104	59	710	3	888205463
14942	263	162	5	891299630
43316	49	240	3	888067031
98375	836	185	5	885754118
41464	26	111	3	891371437
44376	405	480	4	885544739
49478	618	22	4	891308390
48999	411	56	4	891035278
37000	6	427	4	883600707
51444	76	129	3	878101114
97099	435	201	4	884131356
30583	90	356	4	891385752
22249	82	514	4	878769442
95033	498	77	2	881961627
1766	239	58	5	889179623
43713	58	98	4	884304747
88913	617	1187	3	883788900
98526	934	474	4	891191976
78180	833	445	4	875123299
86525	933	153	3	874853779
82514	717	312	5	884642133
54233	272	651	4	879454797
85032	540	343	4	882156677
62838	690	8	4	881177430
50404	707	12	3	886286004
7197	315	55	5	879821267
60392	481	479	4	885828619
28327	234	842	4	892334045
47952	69	234	5	882145505
7826	303	451	5	879468581
93026	807	118	4	892529713
89982	178	269	4	882823324
33088	389	423	5	880087461
44997	381	132	5	892696426
19870	427	319	3	879700486
84723	931	297	4	891036673
49246	727	432	2	883711298
80489	494	300	5	879540593
70962	858	269	4	879458608
38711	378	234	4	880045652
81273	374	1206	2	880396080
62336	518	106	5	876823804
43054	314	496	4	877888060
73090	738	260	2	875348571
1767	312	921	5	891699295
56800	156	86	4	888185854
27806	134	328	4	891732335
60489	715	128	3	875964300
86096	851	333	5	890862741
90026	12	69	5	879958902
60157	804	925	4	879443946
9341	296	277	5	884198772
43207	634	258	4	884980585
30947	474	996	3	887927153
2218	271	220	3	885848179
17571	26	127	5	891386368
68898	724	327	4	883757670
36170	391	646	4	877399066
2591	303	1095	2	879543988
20325	74	354	3	888333194
44538	457	732	4	882548426
12401	344	433	4	884901517
65352	850	663	2	883194768
37522	632	164	4	879458692
84363	880	357	5	880175622
54781	556	294	2	882135855
14050	308	921	4	887738268
48211	655	64	4	887426931
91750	918	381	5	891988123
53066	536	493	4	882359333
47575	405	745	1	885547506
88617	642	581	2	886569209
28417	466	682	1	890282957
97332	239	14	5	889179478
63169	293	420	4	888907356
93293	815	392	4	878697163
3435	223	322	4	891548920
1742	26	235	2	891372429
7846	125	999	4	892838288
82594	867	132	3	880078629
98339	918	89	5	891987780
35786	23	230	4	874785809
50724	572	13	4	879449763
89770	751	486	3	889133737
31508	533	19	3	879365781
80909	848	393	5	887047962
52062	559	194	3	891035781
26259	428	988	1	885943955
48932	307	483	5	875680937
97173	666	236	4	880313250
35657	585	863	5	891283000
84883	283	732	4	879298239
5348	279	1498	4	891208884
11103	51	496	4	883498655
31367	569	111	3	879793948
89390	921	151	3	879379994
40352	276	193	4	874790952
88737	693	504	5	875483302
44989	655	271	3	887425103
28315	328	649	3	885047417
67288	843	581	3	879443951
53605	588	684	4	890024246
10739	295	157	5	879966498
11874	200	560	4	884130655
84333	456	56	5	881373353
15285	239	690	1	889178513
5871	5	154	3	875636691
11514	336	655	3	877757752
8752	280	117	5	891700366
